OrderKey,CustomerKey,StoreKey,OrderDate,DeliveryDate,CurrencyCode
2966000,549514,210,2024-02-13,2024-02-13,EUR
2966001,640204,999999,2024-02-13,2024-02-14,EUR
2966002,1876729,999999,2024-02-13,2024-02-17,USD
2966003,1269175,620,2024-02-13,2024-02-13,USD
2966004,607079,180,2024-02-13,2024-02-13,EUR
2966005,310521,999999,2024-02-13,2024-02-17,CAD
2966006,1488671,999999,2024-02-13,2024-02-18,USD
2966007,1618825,999999,2024-02-13,2024-02-16,USD
2966008,823963,999999,2024-02-13,2024-02-18,EUR
2966009,1054553,370,2024-02-13,2024-02-13,GBP
2966010,1641886,430,2024-02-13,2024-02-13,USD
2966011,1673193,999999,2024-02-13,2024-02-17,USD
2966012,2022782,440,2024-02-13,2024-02-13,USD
2966013,1199543,999999,2024-02-13,2024-02-16,GBP
2966014,1973152,999999,2024-02-13,2024-02-15,USD
2966015,273767,999999,2024-02-13,2024-02-16,CAD
2966016,962238,360,2024-02-13,2024-02-13,GBP
2966017,1511323,999999,2024-02-13,2024-02-14,USD
2966018,225984,999999,2024-02-13,2024-02-14,CAD
2966019,1947307,670,2024-02-13,2024-02-13,USD
2966020,2029325,999999,2024-02-13,2024-02-16,USD
2966021,429376,210,2024-02-13,2024-02-13,EUR
2966022,1339975,999999,2024-02-13,2024-02-16,USD
2966023,804635,330,2024-02-13,2024-02-13,EUR
2966024,2097541,430,2024-02-13,2024-02-13,USD
2966025,1899571,660,2024-02-13,2024-02-13,USD
2966026,136128,999999,2024-02-13,2024-02-16,AUD
2966027,1505600,610,2024-02-13,2024-02-13,USD
2966028,1576408,999999,2024-02-13,2024-02-16,USD
2966029,1247514,430,2024-02-13,2024-02-13,USD
2966030,2088846,999999,2024-02-13,2024-02-14,USD
2966031,1361309,510,2024-02-13,2024-02-13,USD
2966032,1540172,590,2024-02-13,2024-02-13,USD
2966033,1959591,999999,2024-02-13,2024-02-16,USD
2966034,1577529,999999,2024-02-13,2024-02-18,USD
2966035,1008995,400,2024-02-13,2024-02-13,GBP
2966036,1752072,530,2024-02-13,2024-02-13,USD
2966037,1499001,999999,2024-02-13,2024-02-18,USD
2966038,1412918,999999,2024-02-13,2024-02-14,USD
2966039,1293666,999999,2024-02-13,2024-02-17,USD
2966040,92870,40,2024-02-13,2024-02-13,AUD
2966041,1208955,999999,2024-02-13,2024-02-18,USD
2966042,1603030,620,2024-02-13,2024-02-13,USD
2966043,1742845,999999,2024-02-13,2024-02-16,USD
2966044,1460028,560,2024-02-13,2024-02-13,USD
2966045,1503289,999999,2024-02-13,2024-02-15,USD
2966046,1901504,999999,2024-02-13,2024-02-18,USD
2966047,1461668,670,2024-02-13,2024-02-13,USD
2966048,534636,255,2024-02-13,2024-02-13,EUR
2966049,1226714,999999,2024-02-13,2024-02-16,USD
2966050,1088574,999999,2024-02-13,2024-02-17,GBP
2966051,880758,999999,2024-02-13,2024-02-16,EUR
2966052,1999165,440,2024-02-13,2024-02-13,USD
2966053,486732,999999,2024-02-13,2024-02-14,EUR
2966054,1197769,360,2024-02-13,2024-02-13,GBP
2966055,208109,999999,2024-02-13,2024-02-16,CAD
2966056,1221252,999999,2024-02-13,2024-02-16,USD
2966057,165721,35,2024-02-13,2024-02-13,AUD
2966058,1509759,999999,2024-02-13,2024-02-18,USD
2966059,1788717,450,2024-02-13,2024-02-13,USD
2966060,987824,999999,2024-02-13,2024-02-17,GBP
2966061,1840567,510,2024-02-13,2024-02-13,USD
2966062,492702,999999,2024-02-13,2024-02-17,EUR
2966063,75424,40,2024-02-13,2024-02-13,AUD
2966064,173691,10,2024-02-13,2024-02-13,AUD
2966065,1547567,999999,2024-02-13,2024-02-16,USD
2966066,1583331,590,2024-02-13,2024-02-13,USD
2966067,1107988,999999,2024-02-13,2024-02-17,GBP
2966068,1741536,999999,2024-02-13,2024-02-15,USD
2967000,1694082,999999,2024-02-14,2024-02-15,USD
2967001,276220,999999,2024-02-14,2024-02-17,CAD
2967002,2005143,999999,2024-02-14,2024-02-16,USD
2967003,1309718,670,2024-02-14,2024-02-14,USD
2967004,1700760,470,2024-02-14,2024-02-14,USD
2967005,242025,999999,2024-02-14,2024-02-17,CAD
2967006,849927,999999,2024-02-14,2024-02-16,EUR
2967007,231716,999999,2024-02-14,2024-02-18,CAD
2967008,1982995,999999,2024-02-14,2024-02-16,USD
2967009,1435842,999999,2024-02-14,2024-02-17,USD
2967010,1092556,360,2024-02-14,2024-02-14,GBP
2967011,809875,340,2024-02-14,2024-02-14,EUR
2967012,1950479,999999,2024-02-14,2024-02-20,USD
2967013,1681586,999999,2024-02-14,2024-02-17,USD
2967014,1520539,440,2024-02-14,2024-02-14,USD
2967015,1265744,999999,2024-02-14,2024-02-16,USD
2967016,1866904,450,2024-02-14,2024-02-14,USD
2967017,41558,999999,2024-02-14,2024-02-16,AUD
2967018,401311,999999,2024-02-14,2024-02-19,EUR
2967019,1536674,999999,2024-02-14,2024-02-16,USD
2967020,1579291,620,2024-02-14,2024-02-14,USD
2967021,1892579,999999,2024-02-14,2024-02-18,USD
2967022,619445,999999,2024-02-14,2024-02-16,EUR
2967023,1786690,999999,2024-02-14,2024-02-15,USD
2967024,35339,999999,2024-02-14,2024-02-16,AUD
2967025,1842357,999999,2024-02-14,2024-02-18,USD
2967026,493274,999999,2024-02-14,2024-02-15,EUR
2967027,1749318,440,2024-02-14,2024-02-14,USD
2967028,1054642,999999,2024-02-14,2024-02-15,GBP
2967029,2016090,610,2024-02-14,2024-02-14,USD
2967030,1714245,999999,2024-02-14,2024-02-16,USD
2967031,1419650,999999,2024-02-14,2024-02-15,USD
2967032,634215,999999,2024-02-14,2024-02-18,EUR
2967033,879291,999999,2024-02-14,2024-02-18,EUR
2967034,1405575,590,2024-02-14,2024-02-14,USD
2967035,1241594,999999,2024-02-14,2024-02-17,USD
2967036,358197,999999,2024-02-14,2024-02-16,CAD
2967037,1169037,400,2024-02-14,2024-02-14,GBP
2967038,1092,999999,2024-02-14,2024-02-18,AUD
2967039,894451,310,2024-02-14,2024-02-14,EUR
2967040,851628,330,2024-02-14,2024-02-14,EUR
2967041,115940,999999,2024-02-14,2024-02-15,AUD
2967042,25388,999999,2024-02-14,2024-02-16,AUD
2967043,76733,35,2024-02-14,2024-02-14,AUD
2967044,385956,999999,2024-02-14,2024-02-15,CAD
2967045,659631,140,2024-02-14,2024-02-14,EUR
2967046,726084,290,2024-02-14,2024-02-14,EUR
2967047,359591,80,2024-02-14,2024-02-14,CAD
2967048,1971805,999999,2024-02-14,2024-02-17,USD
2967049,214919,999999,2024-02-14,2024-02-15,CAD
2967050,336470,999999,2024-02-14,2024-02-17,CAD
2967051,927541,999999,2024-02-14,2024-02-16,GBP
2967052,92227,999999,2024-02-14,2024-02-18,AUD
2967053,948876,370,2024-02-14,2024-02-14,GBP
2967054,1569888,560,2024-02-14,2024-02-14,USD
2967055,2036749,999999,2024-02-14,2024-02-17,USD
2967056,1378451,510,2024-02-14,2024-02-14,USD
2967057,295905,80,2024-02-14,2024-02-14,CAD
2967058,358056,90,2024-02-14,2024-02-14,CAD
2967059,1919273,999999,2024-02-14,2024-02-17,USD
2967060,1804263,999999,2024-02-14,2024-02-15,USD
2967061,261688,80,2024-02-14,2024-02-14,CAD
2967062,1639050,999999,2024-02-14,2024-02-16,USD
2967063,843802,310,2024-02-14,2024-02-14,EUR
2967064,2090822,999999,2024-02-14,2024-02-16,USD
2967065,1923563,500,2024-02-14,2024-02-14,USD
2967066,686519,170,2024-02-14,2024-02-14,EUR
2967067,2091602,999999,2024-02-14,2024-02-19,USD
2967068,1744983,610,2024-02-14,2024-02-14,USD
2967069,2072791,999999,2024-02-14,2024-02-15,USD
2967070,248171,999999,2024-02-14,2024-02-16,CAD
2967071,1261279,540,2024-02-14,2024-02-14,USD
2967072,454197,230,2024-02-14,2024-02-14,EUR
2967074,1941860,450,2024-02-14,2024-02-14,USD
2967075,1077572,999999,2024-02-14,2024-02-15,GBP
2967076,1569385,570,2024-02-14,2024-02-14,USD
2967077,701027,999999,2024-02-14,2024-02-17,EUR
2967078,1728120,999999,2024-02-14,2024-02-19,USD
2967079,1208584,999999,2024-02-14,2024-02-18,USD
2967080,252955,999999,2024-02-14,2024-02-17,CAD
2967081,1727742,500,2024-02-14,2024-02-14,USD
2967082,1785330,999999,2024-02-14,2024-02-17,USD
2967083,252092,100,2024-02-14,2024-02-14,CAD
2967084,292553,90,2024-02-14,2024-02-14,CAD
2967085,1879599,490,2024-02-14,2024-02-14,USD
2967086,1370560,999999,2024-02-14,2024-02-15,USD
2967087,2018563,660,2024-02-14,2024-02-14,USD
2967088,487778,190,2024-02-14,2024-02-14,EUR
2967089,1700106,999999,2024-02-14,2024-02-16,USD
2967090,68398,999999,2024-02-14,2024-02-17,AUD
2967091,985995,999999,2024-02-14,2024-02-17,GBP
2967092,1394105,999999,2024-02-14,2024-02-18,USD
2967093,103218,50,2024-02-14,2024-02-14,AUD
2968000,2034819,999999,2024-02-15,2024-02-18,USD
2968001,1656234,610,2024-02-15,2024-02-15,USD
2968002,638307,999999,2024-02-15,2024-02-18,EUR
2968003,2076698,570,2024-02-15,2024-02-15,USD
2968004,364115,100,2024-02-15,2024-02-15,CAD
2968005,1700168,590,2024-02-15,2024-02-15,USD
2968006,1284086,999999,2024-02-15,2024-02-16,USD
2968007,666239,130,2024-02-15,2024-02-15,EUR
2968008,1488767,670,2024-02-15,2024-02-15,USD
2968009,2057539,999999,2024-02-15,2024-02-19,USD
2968010,1025755,999999,2024-02-15,2024-02-17,GBP
2968011,1239236,999999,2024-02-15,2024-02-17,USD
2968012,758760,999999,2024-02-15,2024-02-16,EUR
2968013,158161,999999,2024-02-15,2024-02-17,AUD
2968014,1728536,999999,2024-02-15,2024-02-18,USD
2968015,1781231,999999,2024-02-15,2024-02-19,USD
2968016,474766,270,2024-02-15,2024-02-15,EUR
2968017,1941393,480,2024-02-15,2024-02-15,USD
2968018,357119,74,2024-02-15,2024-02-15,CAD
2968019,2045396,999999,2024-02-15,2024-02-18,USD
2968020,439345,999999,2024-02-15,2024-02-19,EUR
2968021,51906,60,2024-02-15,2024-02-15,AUD
2968022,1690470,440,2024-02-15,2024-02-15,USD
2968023,210073,999999,2024-02-15,2024-02-18,CAD
2968024,810119,999999,2024-02-15,2024-02-19,EUR
2968025,392328,999999,2024-02-15,2024-02-19,CAD
2968026,1853280,999999,2024-02-15,2024-02-18,USD
2968027,1645077,999999,2024-02-15,2024-02-16,USD
2968028,1947660,999999,2024-02-15,2024-02-16,USD
2968029,1671189,660,2024-02-15,2024-02-15,USD
2968030,313745,90,2024-02-15,2024-02-15,CAD
2968031,1335543,610,2024-02-15,2024-02-15,USD
2968032,727400,300,2024-02-15,2024-02-15,EUR
2968033,1688744,999999,2024-02-15,2024-02-21,USD
2968034,1395103,999999,2024-02-15,2024-02-17,USD
2968035,1244728,999999,2024-02-15,2024-02-18,USD
2968036,1048960,390,2024-02-15,2024-02-15,GBP
2968037,2011293,999999,2024-02-15,2024-02-18,USD
2968038,376445,999999,2024-02-15,2024-02-18,CAD
2968039,3077,999999,2024-02-15,2024-02-17,AUD
2968040,1608198,999999,2024-02-15,2024-02-20,USD
2968041,690391,999999,2024-02-15,2024-02-17,EUR
2968042,1859201,999999,2024-02-15,2024-02-17,USD
2968043,409731,230,2024-02-15,2024-02-15,EUR
2968044,2084083,470,2024-02-15,2024-02-15,USD
2968045,1248487,999999,2024-02-15,2024-02-19,USD
2968046,355287,100,2024-02-15,2024-02-15,CAD
2968047,1266869,999999,2024-02-15,2024-02-16,USD
2968048,1536267,999999,2024-02-15,2024-02-17,USD
2968049,1949708,999999,2024-02-15,2024-02-18,USD
2968050,890050,999999,2024-02-15,2024-02-16,EUR
2968051,1690115,540,2024-02-15,2024-02-15,USD
2968052,232586,90,2024-02-15,2024-02-15,CAD
2968053,355949,90,2024-02-15,2024-02-15,CAD
2968054,233008,999999,2024-02-15,2024-02-21,CAD
2968055,1822828,570,2024-02-15,2024-02-15,USD
2968056,638949,140,2024-02-15,2024-02-15,EUR
2968057,1251156,999999,2024-02-15,2024-02-18,USD
2968058,1294725,999999,2024-02-15,2024-02-19,USD
2968059,1563017,490,2024-02-15,2024-02-15,USD
2968060,1799097,999999,2024-02-15,2024-02-17,USD
2968061,1381880,540,2024-02-15,2024-02-15,USD
2968062,881739,999999,2024-02-15,2024-02-18,EUR
2968063,853306,999999,2024-02-15,2024-02-18,EUR
2968064,1514242,430,2024-02-15,2024-02-15,USD
2968065,417571,230,2024-02-15,2024-02-15,EUR
2968066,876853,999999,2024-02-15,2024-02-20,EUR
2968067,34568,999999,2024-02-15,2024-02-19,AUD
2968068,1480678,590,2024-02-15,2024-02-15,USD
2968069,209154,999999,2024-02-15,2024-02-20,CAD
2968070,805592,320,2024-02-15,2024-02-15,EUR
2968071,1479269,560,2024-02-15,2024-02-15,USD
2968072,1171650,999999,2024-02-15,2024-02-17,GBP
2968073,1841655,560,2024-02-15,2024-02-15,USD
2968074,297939,100,2024-02-15,2024-02-15,CAD
2968075,1460975,999999,2024-02-15,2024-02-16,USD
2968076,367700,999999,2024-02-15,2024-02-17,CAD
2968077,1351773,450,2024-02-15,2024-02-15,USD
2968078,1411730,999999,2024-02-15,2024-02-19,USD
2968079,1602321,999999,2024-02-15,2024-02-18,USD
2968080,1874992,999999,2024-02-15,2024-02-21,USD
2968081,127481,60,2024-02-15,2024-02-15,AUD
2968082,334633,80,2024-02-15,2024-02-15,CAD
2968083,221865,74,2024-02-15,2024-02-15,CAD
2968084,1744725,560,2024-02-15,2024-02-15,USD
2968085,289624,999999,2024-02-15,2024-02-20,CAD
2968087,865620,340,2024-02-15,2024-02-15,EUR
2968088,1301480,590,2024-02-15,2024-02-15,USD
2968089,814264,999999,2024-02-15,2024-02-16,EUR
2968090,1676321,430,2024-02-15,2024-02-15,USD
2968091,1654093,540,2024-02-15,2024-02-15,USD
2968092,1038492,400,2024-02-15,2024-02-15,GBP
2968093,1952747,999999,2024-02-15,2024-02-16,USD
2968094,1567595,999999,2024-02-15,2024-02-19,USD
2968095,512697,999999,2024-02-15,2024-02-16,EUR
2968096,1756896,999999,2024-02-15,2024-02-17,USD
2968097,257195,999999,2024-02-15,2024-02-18,CAD
2968098,1706507,999999,2024-02-15,2024-02-16,USD
2968099,1296163,999999,2024-02-15,2024-02-18,USD
2968100,1961635,999999,2024-02-15,2024-02-17,USD
2968101,1527391,999999,2024-02-15,2024-02-19,USD
2968102,1485372,605,2024-02-15,2024-02-15,USD
2968103,1728389,999999,2024-02-15,2024-02-17,USD
2968104,832876,320,2024-02-15,2024-02-15,EUR
2968105,1904442,540,2024-02-15,2024-02-15,USD
2968106,1635876,610,2024-02-15,2024-02-15,USD
2968107,623703,999999,2024-02-15,2024-02-18,EUR
2968108,249099,999999,2024-02-15,2024-02-16,CAD
2968109,1522703,999999,2024-02-15,2024-02-18,USD
2968110,335597,999999,2024-02-15,2024-02-17,CAD
2968111,1789093,500,2024-02-15,2024-02-15,USD
2968112,1469222,999999,2024-02-15,2024-02-17,USD
2968113,1302457,999999,2024-02-15,2024-02-17,USD
2968114,1311271,450,2024-02-15,2024-02-15,USD
2969000,654683,999999,2024-02-16,2024-02-19,EUR
2969001,125592,40,2024-02-16,2024-02-16,AUD
2969002,1322605,660,2024-02-16,2024-02-16,USD
2969003,1227289,999999,2024-02-16,2024-02-19,USD
2969004,1747120,620,2024-02-16,2024-02-16,USD
2969005,1474241,999999,2024-02-16,2024-02-18,USD
2969006,1877351,999999,2024-02-16,2024-02-19,USD
2969007,1491773,560,2024-02-16,2024-02-16,USD
2969008,209809,80,2024-02-16,2024-02-16,CAD
2969009,1304839,999999,2024-02-16,2024-02-18,USD
2969010,1769585,999999,2024-02-16,2024-02-18,USD
2969011,1656696,999999,2024-02-16,2024-02-17,USD
2969012,538591,999999,2024-02-16,2024-02-18,EUR
2969013,301950,999999,2024-02-16,2024-02-19,CAD
2969014,466683,999999,2024-02-16,2024-02-19,EUR
2969015,1630597,470,2024-02-16,2024-02-16,USD
2969016,1197403,390,2024-02-16,2024-02-16,GBP
2969017,1434104,530,2024-02-16,2024-02-16,USD
2969018,2061167,999999,2024-02-16,2024-02-20,USD
2969019,1472504,999999,2024-02-16,2024-02-18,USD
2969020,1734350,999999,2024-02-16,2024-02-19,USD
2969021,1328762,670,2024-02-16,2024-02-16,USD
2969022,1566528,605,2024-02-16,2024-02-16,USD
2969023,712214,290,2024-02-16,2024-02-16,EUR
2969024,1341827,999999,2024-02-16,2024-02-17,USD
2969025,1953726,999999,2024-02-16,2024-02-18,USD
2969026,1657292,570,2024-02-16,2024-02-16,USD
2969027,1686739,999999,2024-02-16,2024-02-17,USD
2969028,404596,999999,2024-02-16,2024-02-18,EUR
2969029,1159102,380,2024-02-16,2024-02-16,GBP
2969030,1950354,430,2024-02-16,2024-02-16,USD
2969031,422782,999999,2024-02-16,2024-02-18,EUR
2969032,13067,60,2024-02-16,2024-02-16,AUD
2969033,1875575,660,2024-02-16,2024-02-16,USD
2969034,624979,999999,2024-02-16,2024-02-20,EUR
2969035,2065254,999999,2024-02-16,2024-02-17,USD
2969036,559566,999999,2024-02-16,2024-02-18,EUR
2969037,133689,999999,2024-02-16,2024-02-21,AUD
2969038,1106037,999999,2024-02-16,2024-02-19,GBP
2969039,1461745,620,2024-02-16,2024-02-16,USD
2969040,1878925,510,2024-02-16,2024-02-16,USD
2969041,1709833,430,2024-02-16,2024-02-16,USD
2969042,2070431,999999,2024-02-16,2024-02-19,USD
2969043,1249202,610,2024-02-16,2024-02-16,USD
2969044,1633859,620,2024-02-16,2024-02-16,USD
2969045,1386977,999999,2024-02-16,2024-02-17,USD
2969046,586965,999999,2024-02-16,2024-02-17,EUR
2969047,419448,999999,2024-02-16,2024-02-19,EUR
2969048,1909708,999999,2024-02-16,2024-02-20,USD
2969049,382442,999999,2024-02-16,2024-02-21,CAD
2969050,1563317,660,2024-02-16,2024-02-16,USD
2969051,1607261,999999,2024-02-16,2024-02-17,USD
2969052,399130,100,2024-02-16,2024-02-16,CAD
2969053,1916221,560,2024-02-16,2024-02-16,USD
2969054,330329,999999,2024-02-16,2024-02-17,CAD
2969055,1022176,999999,2024-02-16,2024-02-18,GBP
2969056,494656,999999,2024-02-16,2024-02-19,EUR
2969057,638301,160,2024-02-16,2024-02-16,EUR
2969058,1762203,999999,2024-02-16,2024-02-18,USD
2969059,1248186,470,2024-02-16,2024-02-16,USD
2969060,2021036,590,2024-02-16,2024-02-16,USD
2969061,1882724,999999,2024-02-16,2024-02-20,USD
2969062,123537,999999,2024-02-16,2024-02-19,AUD
2969063,2090206,999999,2024-02-16,2024-02-17,USD
2969064,1998890,590,2024-02-16,2024-02-16,USD
2969065,1399843,670,2024-02-16,2024-02-16,USD
2969066,1935254,999999,2024-02-16,2024-02-18,USD
2969067,2063534,500,2024-02-16,2024-02-16,USD
2969068,540138,999999,2024-02-16,2024-02-18,EUR
2969069,654247,999999,2024-02-16,2024-02-19,EUR
2969070,541434,230,2024-02-16,2024-02-16,EUR
2969071,372169,999999,2024-02-16,2024-02-19,CAD
2969072,1267742,999999,2024-02-16,2024-02-17,USD
2969073,223534,999999,2024-02-16,2024-02-21,CAD
2969074,1863904,480,2024-02-16,2024-02-16,USD
2969075,1318805,999999,2024-02-16,2024-02-18,USD
2969076,531917,999999,2024-02-16,2024-02-20,EUR
2969077,1806597,530,2024-02-16,2024-02-16,USD
2969078,1762993,999999,2024-02-16,2024-02-19,USD
2969079,671435,999999,2024-02-16,2024-02-18,EUR
2969080,685214,999999,2024-02-16,2024-02-19,EUR
2969081,845045,999999,2024-02-16,2024-02-17,EUR
2969082,1892625,999999,2024-02-16,2024-02-19,USD
2970000,150456,50,2024-02-17,2024-02-17,AUD
2970001,271395,80,2024-02-17,2024-02-17,CAD
2970002,1776226,999999,2024-02-17,2024-02-18,USD
2970003,1555535,999999,2024-02-17,2024-02-20,USD
2970004,1415104,999999,2024-02-17,2024-02-19,USD
2970005,2083910,999999,2024-02-17,2024-02-19,USD
2970006,1732577,999999,2024-02-17,2024-02-22,USD
2970007,1483052,999999,2024-02-17,2024-02-20,USD
2970008,326228,90,2024-02-17,2024-02-17,CAD
2970009,1207602,999999,2024-02-17,2024-02-18,USD
2970010,1911867,999999,2024-02-17,2024-02-18,USD
2970011,2011858,999999,2024-02-17,2024-02-20,USD
2970012,1520240,999999,2024-02-17,2024-02-22,USD
2970013,1382214,999999,2024-02-17,2024-02-18,USD
2970014,201084,90,2024-02-17,2024-02-17,CAD
2970015,827101,999999,2024-02-17,2024-02-20,EUR
2970016,1125613,420,2024-02-17,2024-02-17,GBP
2970017,307044,90,2024-02-17,2024-02-17,CAD
2970018,795191,290,2024-02-17,2024-02-17,EUR
2970019,593289,999999,2024-02-17,2024-02-20,EUR
2970020,849891,999999,2024-02-17,2024-02-19,EUR
2970021,409959,999999,2024-02-17,2024-02-19,EUR
2970022,1886276,999999,2024-02-17,2024-02-18,USD
2970023,1255648,480,2024-02-17,2024-02-17,USD
2970024,1030272,380,2024-02-17,2024-02-17,GBP
2970025,344211,74,2024-02-17,2024-02-17,CAD
2970026,1023655,999999,2024-02-17,2024-02-19,GBP
2970027,1991608,480,2024-02-17,2024-02-17,USD
2970028,520341,270,2024-02-17,2024-02-17,EUR
2970029,1601546,480,2024-02-17,2024-02-17,USD
2970030,449460,999999,2024-02-17,2024-02-21,EUR
2970031,1957429,470,2024-02-17,2024-02-17,USD
2970032,292430,100,2024-02-17,2024-02-17,CAD
2970033,1341478,480,2024-02-17,2024-02-17,USD
2970034,839728,310,2024-02-17,2024-02-17,EUR
2970035,1446069,620,2024-02-17,2024-02-17,USD
2970036,1947307,550,2024-02-17,2024-02-17,USD
2970037,519209,999999,2024-02-17,2024-02-21,EUR
2970038,1492157,999999,2024-02-17,2024-02-19,USD
2970039,1040900,999999,2024-02-17,2024-02-19,GBP
2970040,1992790,999999,2024-02-17,2024-02-20,USD
2970041,113807,999999,2024-02-17,2024-02-21,AUD
2970042,1370274,660,2024-02-17,2024-02-17,USD
2970043,566201,220,2024-02-17,2024-02-17,EUR
2970044,1204660,999999,2024-02-17,2024-02-20,USD
2970045,1559951,540,2024-02-17,2024-02-17,USD
2970046,346470,999999,2024-02-17,2024-02-19,CAD
2970047,510654,220,2024-02-17,2024-02-17,EUR
2970048,1455950,620,2024-02-17,2024-02-17,USD
2970049,1212854,450,2024-02-17,2024-02-17,USD
2970050,1815979,999999,2024-02-17,2024-02-21,USD
2970051,1110219,999999,2024-02-17,2024-02-19,GBP
2970052,227198,999999,2024-02-17,2024-02-20,CAD
2970053,557640,999999,2024-02-17,2024-02-21,EUR
2970054,819994,999999,2024-02-17,2024-02-20,EUR
2970055,306484,999999,2024-02-17,2024-02-19,CAD
2970056,1862579,999999,2024-02-17,2024-02-21,USD
2970057,1393585,999999,2024-02-17,2024-02-20,USD
2970058,1967962,999999,2024-02-17,2024-02-18,USD
2970059,367383,74,2024-02-17,2024-02-17,CAD
2970060,275434,999999,2024-02-17,2024-02-18,CAD
2970061,1907606,999999,2024-02-17,2024-02-22,USD
2970062,1300489,999999,2024-02-17,2024-02-18,USD
2970063,1964836,999999,2024-02-17,2024-02-18,USD
2970064,702908,999999,2024-02-17,2024-02-21,EUR
2970065,2096199,999999,2024-02-17,2024-02-20,USD
2970066,1970525,999999,2024-02-17,2024-02-21,USD
2970067,1352944,999999,2024-02-17,2024-02-20,USD
2970068,1216864,590,2024-02-17,2024-02-17,USD
2970069,508155,999999,2024-02-17,2024-02-20,EUR
2970070,325294,74,2024-02-17,2024-02-17,CAD
2970071,568130,999999,2024-02-17,2024-02-21,EUR
2970072,27525,35,2024-02-17,2024-02-17,AUD
2970073,307891,999999,2024-02-17,2024-02-20,CAD
2970074,829749,310,2024-02-17,2024-02-17,EUR
2970075,1873938,999999,2024-02-17,2024-02-18,USD
2970076,1591849,999999,2024-02-17,2024-02-19,USD
2970077,93859,999999,2024-02-17,2024-02-18,AUD
2970078,1270591,999999,2024-02-17,2024-02-18,USD
2970079,1224272,585,2024-02-17,2024-02-17,USD
2970080,1008553,400,2024-02-17,2024-02-17,GBP
2970081,2096994,999999,2024-02-17,2024-02-21,USD
2970082,693388,170,2024-02-17,2024-02-17,EUR
2970083,935944,999999,2024-02-17,2024-02-19,GBP
2970084,1586455,999999,2024-02-17,2024-02-18,USD
2970085,1345508,999999,2024-02-17,2024-02-19,USD
2970086,986030,420,2024-02-17,2024-02-17,GBP
2970087,421773,999999,2024-02-17,2024-02-19,EUR
2970088,379869,90,2024-02-17,2024-02-17,CAD
2970089,482923,999999,2024-02-17,2024-02-23,EUR
